Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Makeup Temperature (C),Makeup Flowrate (L/min),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
91351.212,1.508248,50.347881,47.524561,19.948475,65.540413,71.624466,10.052571,21.2559,23.967452,86.205194,50.063452,78.654474,1.501904,7.079084,20.025381,32.221946,0.462719
91352.213,1.522661,50.470573,47.283204,19.948571,65.511715,71.640711,10.027237,21.327686,24.00657,86.201865,50.062422,78.432094,1.501873,11.016278,20.024969,32.213696,0.479208
91353.213,1.529082,50.460861,47.556193,20.094493,65.528415,71.627915,9.993819,21.37422,24.019101,86.20544,50.063857,78.300392,1.501916,18.108209,20.025543,32.145647,0.433481
91354.215,1.5312,50.48023,47.021006,19.914514,65.568018,71.611549,10.050836,21.360467,24.001093,86.209422,50.065703,78.155034,1.501971,25.148149,20.026281,32.238196,0.469859
91355.215,1.526559,50.481241,47.02878,19.89565,65.434257,71.611042,10.030696,21.381003,24.043114,86.202863,50.062893,78.004196,1.501887,31.715315,20.025157,32.264608,0.451304
91356.215,1.527206,50.400662,47.163226,20.020298,65.538488,71.540121,10.028513,21.411529,24.030421,86.204669,50.062893,77.9306,1.501887,37.797518,20.025157,32.230543,0.451727
91357.215,1.528854,50.403691,47.333185,20.050815,65.465219,71.592566,10.019144,21.449162,24.015109,86.208107,50.065703,77.822259,1.501971,44.181863,20.026281,32.191453,0.423901
91358.216,1.524214,50.384298,46.613738,19.937529,65.433226,71.564499,10.050852,21.421848,24.00575,86.199429,50.064103,77.720295,1.501923,50.440094,20.025641,32.272692,0.447072
91359.216,1.53503,50.249874,47.281456,20.013163,65.421804,71.618805,10.054383,21.415303,24.014803,86.200408,50.062735,77.722644,1.501882,57.476204,20.025094,32.24034,0.457974
91360.216,1.518404,50.06496,47.167928,20.100203,65.508009,71.632107,10.029125,21.373287,23.967193,86.197221,50.061501,77.82448,1.501845,63.7766,20.0246,32.18982,0.461511
91361.217,1.49878,49.724039,46.876089,19.985441,65.609375,71.680342,10.048682,21.28417,24.051543,86.202983,50.063694,78.134028,1.501911,63.717654,20.025478,32.24366,0.454216
91362.217,1.483404,49.455034,46.836227,19.890645,65.638407,71.718164,10.05334,21.135955,24.039156,86.198073,50.062422,78.496181,1.501873,60.26082,20.024969,32.307183,0.453186
91363.22,1.477529,49.289063,46.900479,20.073881,65.572507,71.718698,10.033651,20.964054,24.060717,86.200374,50.062657,78.861999,1.50188,53.775785,20.025063,32.207802,0.471672
91364.221,1.459094,49.405776,47.144762,20.042989,65.584045,71.702222,10.026831,20.857492,24.043668,86.202966,50.063131,79.029916,1.501894,44.126066,20.025253,32.219794,0.446084
91365.221,1.445584,49.667184,46.817974,20.011526,65.719252,71.66308,10.040948,20.865878,24.052526,86.20021,50.063371,79.019814,1.501901,30.957581,20.025349,32.234824,0.464033
91366.222,1.439609,49.892335,47.311889,19.944073,65.623289,71.755906,10.037135,20.99985,24.030768,86.205681,50.063291,78.948021,1.501899,15.8513,20.025316,32.265347,0.473663
91367.222,1.432995,50.081545,47.104891,20.037567,65.715775,71.667131,10.024574,21.137461,24.037714,86.202304,50.063371,78.833413,1.501901,2.579657,20.025349,32.232289,0.503953
91368.222,1.437563,50.176598,47.001634,20.060463,65.808088,71.766601,10.016718,21.268604,23.947815,86.199418,50.063939,78.742217,1.501918,0.878527,20.025575,32.205176,0.464527
91369.222,1.437914,50.163272,45.95104,20.285836,65.826363,71.853096,10.047875,21.385602,23.975713,86.20148,50.062893,78.707919,1.501887,1.73035,20.025157,32.072357,0.45945
91370.222,1.429876,50.13082,47.164455,19.889137,65.766752,71.887709,10.06384,21.392308,23.965794,86.201366,50.062814,78.704184,1.501884,1.391664,20.025126,32.262272,0.515048
91371.222,1.440017,50.14849,46.170867,20.129928,65.68583,71.834872,10.058423,21.337629,23.946965,86.204104,50.061881,78.663621,1.501856,2.009348,20.024752,32.138032,0.458034
91372.222,1.449325,50.152884,47.033677,20.088664,65.767317,71.781628,10.053579,21.176305,23.953413,86.201963,50.063694,78.633854,1.501911,1.387286,20.025478,32.134428,0.47289
91373.224,1.453833,50.114295,46.805322,20.186359,65.7832,71.831456,10.034126,20.993237,23.974036,86.200713,50.061805,78.632201,1.501854,1.409437,20.024722,32.073465,0.469743
91374.225,1.441927,50.118327,45.795627,20.516152,65.82446,71.873353,9.983766,20.918206,23.952998,86.197194,50.059737,78.607898,1.501792,1.306174,20.023895,31.842365,0.454637
91375.225,1.441285,50.148341,46.131193,19.859869,65.836275,71.890707,10.077711,20.921366,24.015981,86.203128,50.062657,78.567338,1.50188,1.284858,20.025063,32.173078,0.475097
91376.225,1.442377,50.187747,45.752734,19.869185,65.905108,71.875556,10.087279,20.992875,24.053598,86.203264,50.062344,78.502869,1.50187,1.362134,20.024938,32.192223,0.492439
91377.225,1.448991,50.201719,46.526925,19.963394,65.932558,71.906368,10.047723,21.028065,23.941915,86.198289,50.062189,78.445338,1.501866,2.618426,20.024876,32.143036,0.458498
91378.227,1.477,50.377908,46.349684,19.823514,65.981371,71.95427,10.041808,21.004566,23.986664,86.193367,50.060976,78.241354,1.501829,2.281035,20.02439,32.225672,0.472777
91379.229,1.477885,50.470809,46.012661,20.029245,65.86933,71.993388,10.037377,21.02336,24.058576,86.201341,50.06105,78.042954,1.501832,2.234642,20.02442,32.143051,0.444169
91380.23,1.500089,50.44734,46.091429,20.486462,65.852206,71.934978,9.975749,21.11424,24.059402,86.203002,50.062267,77.923257,1.501868,3.632756,20.024907,31.88019,0.460569
91381.23,1.512691,50.392218,45.61241,19.828636,65.904904,71.906375,10.045358,21.236364,23.95848,86.202652,50.061652,77.840363,1.50185,6.790235,20.024661,32.192384,0.475831
91382.23,1.51012,50.243097,46.04309,19.951203,65.891029,71.95594,10.04029,21.274791,23.98702,86.20125,50.062657,77.860006,1.50188,8.774635,20.025063,32.147596,0.464015
91383.232,1.512854,49.982972,45.209516,19.916234,65.906995,72.018338,10.078781,21.219975,23.985226,86.205558,50.06435,78.03681,1.501931,11.592088,20.02574,32.21373,0.45487
91384.233,1.511384,49.7457,45.921644,20.059681,65.945394,72.028104,10.024111,21.117973,24.026461,86.204595,50.064599,78.2782,1.501938,13.841859,20.02584,32.123409,0.458708
91385.233,1.519476,49.525459,46.712897,19.823429,65.76311,72.024556,10.055387,21.114496,24.056209,86.204134,50.06402,78.591829,1.501921,18.014608,20.025608,32.265763,0.475543
91386.233,1.523143,49.377521,45.86877,19.740439,65.786241,71.868723,10.061063,21.208964,24.014966,86.20467,50.063131,78.9114,1.501894,22.786128,20.025253,32.337947,0.485497
91387.233,1.533609,49.41007,46.19717,19.936263,65.652775,71.824894,10.04799,21.345784,24.040484,86.206489,50.065359,79.130241,1.501961,30.476715,20.026144,32.245879,0.43819
91388.244,1.527912,49.593874,46.398297,20.206408,65.779641,71.758726,10.01881,21.349298,24.020318,86.202441,50.0625,79.186192,1.501875,36.735454,20.025,32.124116,0.469634
91389.244,1.516467,49.868203,45.996247,20.084467,65.76949,71.76966,10.03777,21.348806,23.985095,86.201365,50.062344,79.09622,1.50187,41.628476,20.024938,32.17197,0.461149
91390.245,1.498833,50.112831,45.489015,19.807733,65.695638,71.802458,10.033899,21.396756,24.073367,86.204299,50.061501,78.93607,1.501845,41.327945,20.0246,32.309398,0.465993
91391.245,1.502048,50.208204,45.714616,20.21869,65.799377,71.785982,9.997269,21.499822,23.983345,86.200135,50.060901,78.823923,1.501827,40.989642,20.024361,32.114659,0.437798
91392.248,1.494753,50.198049,45.704929,19.881117,65.73283,71.823672,10.083048,21.498055,24.026591,86.199969,50.062035,78.780803,1.501861,40.627707,20.024814,32.268503,0.451273
91393.248,1.44851,50.147274,45.39118,19.842854,65.840849,71.777236,10.058849,21.406331,24.035437,86.199621,50.061881,78.780233,1.501856,28.496733,20.024752,32.292883,0.457957
91394.248,1.450346,50.127561,45.754272,20.207374,65.814406,71.877206,10.042743,21.246796,24.050482,86.201235,50.062112,78.771611,1.501863,15.847105,20.024845,32.112835,0.463963
91395.248,1.483722,50.127501,45.486644,19.67268,65.849595,71.795248,10.147485,21.065915,23.984224,86.201803,50.062578,78.7505,1.501877,9.677936,20.025031,32.437193,0.453876
91396.248,1.466723,50.207215,44.809376,20.02654,65.839741,71.87106,10.032841,20.978405,24.010874,86.200355,50.061275,78.659293,1.501838,3.427884,20.02451,32.252996,0.461692
91397.249,1.460624,50.335491,45.196474,20.20018,65.790107,71.859963,10.037932,21.004725,23.975468,86.204856,50.062657,78.494196,1.50188,1.572333,20.025063,32.179784,0.453
