Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Makeup Temperature (C),Makeup Flowrate (L/min),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
87890.36,1.511461,25.17152,54.52911,45.05616,46.273127,53.389982,9.983021,20.982885,23.73642,86.284898,25.030826,48.516647,1.50185,41.254296,45.055487,68.86908,0.462587
87891.362,1.490684,25.195587,54.000167,45.087912,46.306324,53.443015,9.969459,20.908004,23.763713,86.283598,25.031289,48.447006,1.501877,40.356019,45.05632,68.857783,0.48747
87892.365,1.485929,25.218055,54.585511,44.904591,46.23355,53.432502,10.022106,20.92284,23.81522,86.286834,25.031766,48.372223,1.501906,35.651127,45.057179,68.95806,0.459658
87893.372,1.483566,25.215998,53.983226,44.799107,46.248547,53.455945,10.023038,20.947976,23.75052,86.283324,25.031095,48.307409,1.501866,31.41467,45.05597,69.050119,0.488631
87894.372,1.487225,25.219582,53.92841,44.957797,46.160429,53.406908,10.039565,20.915675,23.770223,86.281785,25.030902,48.24062,1.501854,27.362073,45.055624,69.020497,0.452513
87895.372,1.464474,25.2433,54.239441,44.859692,46.227246,53.428215,10.038727,20.906672,23.798926,86.282479,25.031566,48.155241,1.501894,19.166047,45.056818,69.087219,0.46928
87896.372,1.461237,25.268268,54.138273,44.96708,46.17451,53.35616,10.0247,20.97982,23.743092,86.287535,25.031726,48.060566,1.501904,9.177907,45.057107,69.051789,0.479259
87897.372,1.463695,25.242646,54.314786,44.908204,45.997497,53.394862,10.018386,21.161099,23.855162,86.281921,25.030941,48.000584,1.501856,1.964023,45.055693,69.09198,0.448821
87898.372,1.463996,25.240516,53.743229,45.307982,46.167157,53.35956,9.991323,21.345497,23.849777,86.288342,25.031407,47.93022,1.501884,1.602477,45.056533,68.884393,0.461043
87899.372,1.464616,25.216336,53.475772,45.044243,46.130914,53.283061,10.003231,21.462479,23.883323,86.283214,25.030941,47.881195,1.501856,2.20295,45.055693,69.008806,0.464866
87900.372,1.459739,25.167196,53.674612,45.119754,46.138032,53.317041,10.011399,21.579442,23.860569,86.285706,25.031566,47.863571,1.501894,2.033738,45.056818,68.958922,0.478032
87901.382,1.461608,25.161942,54.571614,45.03423,46.329696,53.317233,9.979516,21.668841,23.829368,86.290616,25.033289,47.825888,1.501997,2.385505,45.05992,69.02459,0.440784
87902.382,1.468762,25.095097,53.637656,45.078904,46.194821,53.312416,9.983361,21.641426,23.879995,86.280782,25.030637,47.836912,1.501838,2.001443,45.055147,68.973541,0.459948
87903.385,1.473378,25.116709,54.29054,45.013235,46.062314,53.435806,10.013685,21.527198,23.83018,86.286407,25.031847,47.797725,1.501911,2.469648,45.057325,69.0085,0.490074
87904.389,1.476272,25.16698,54.588592,44.997922,45.962702,53.438123,10.024247,21.443403,23.82035,86.282551,25.031172,47.721539,1.50187,1.879845,45.05611,69.06249,0.453415
87905.393,1.475308,25.168868,54.161946,45.098292,46.255333,53.393605,9.9961,21.320962,23.820141,86.284993,25.031686,47.674656,1.501901,2.074782,45.057034,68.99445,0.497338
87906.393,1.485078,25.148536,54.25295,45.216186,46.172972,53.369327,9.962039,21.1701,23.867692,86.290163,25.031807,47.64281,1.501908,3.104948,45.057252,68.906833,0.460992
87907.393,1.492779,25.038959,53.142794,45.295073,45.924806,53.512239,9.955894,20.989033,23.8159,86.28272,25.0306,47.701694,1.501836,2.372242,45.05508,68.825408,0.46354
87908.393,1.497213,24.91203,53.77393,45.116852,46.179494,53.510451,9.982821,20.863205,23.831396,86.287382,25.031328,47.814763,1.50188,2.696125,45.056391,68.911745,0.470167
87909.393,1.502385,24.705156,53.829834,44.808405,46.434936,53.453518,10.012866,20.834794,23.850934,86.290197,25.032425,48.04625,1.501946,3.208105,45.058366,69.099707,0.477597
87910.393,1.500169,24.574754,54.323528,44.960423,46.310617,53.550656,9.998954,20.870042,23.829916,86.290833,25.032723,48.279102,1.501963,3.007857,45.058901,69.023849,0.495267
87911.399,1.508232,24.461134,53.697476,44.98741,46.131425,53.711839,9.992977,20.871759,23.864516,86.288926,25.032468,48.538129,1.501948,4.832095,45.058442,69.016147,0.475212
87912.399,1.51849,24.46245,53.11759,45.150629,46.220133,53.545771,9.971087,20.920089,23.86061,86.29113,25.031888,48.734766,1.501913,7.91274,45.057398,68.947388,0.43365
87913.399,1.528082,24.593409,53.836474,44.920212,46.259281,53.376257,9.964487,21.015151,23.810487,86.285576,25.030562,48.807615,1.501834,14.696301,45.055012,69.020214,0.470541
87914.399,1.52578,24.753487,54.045072,45.04017,46.090722,53.414954,9.969706,21.127305,23.846504,86.289143,25.031368,48.814649,1.501882,20.79867,45.056462,69.014895,0.487142
87915.399,1.52547,24.937733,54.338312,44.963629,46.297734,53.458226,9.98244,21.21953,23.893642,86.283616,25.030788,48.737951,1.501847,26.854901,45.055419,69.063161,0.472698
87916.402,1.52312,25.157762,54.24587,45.080205,46.402347,53.359556,9.975917,21.290795,23.852348,86.2854,25.031133,48.572649,1.501868,32.343935,45.05604,69.007762,0.462118
87917.408,1.523128,25.242044,54.13508,44.806028,46.292789,53.486802,10.016176,21.338449,23.880596,86.280244,25.030048,48.447837,1.501803,37.97757,45.054087,69.158508,0.50407
87918.408,1.520814,25.243052,54.291476,44.97331,46.275572,53.586426,9.971441,21.305624,23.867409,86.285805,25.031447,48.377821,1.501887,42.508477,45.056604,69.123744,0.495948
87919.409,1.505075,25.241743,53.923583,45.036552,46.253729,53.520224,9.972463,21.186125,23.87539,86.280118,25.030157,48.302525,1.501809,44.703383,45.054282,69.08614,0.471553
87920.415,1.512247,25.195212,54.269597,45.077923,46.454398,53.521097,9.999895,21.069844,23.911548,86.285471,25.031328,48.275086,1.50188,46.242931,45.056391,69.076433,0.460871
87921.416,1.503569,25.14221,54.112081,45.047114,46.437862,53.565284,9.976406,21.006431,23.873599,86.290523,25.031969,48.26892,1.501918,47.71964,45.057545,69.091757,0.484999
87922.416,1.485567,25.115859,53.81502,44.87226,46.49031,53.651919,9.973571,21.052455,23.928133,86.284616,25.031289,48.253162,1.501877,44.688754,45.05632,69.190166,0.470099
87923.416,1.459749,25.116552,54.214048,44.985828,46.56221,53.669934,9.983845,21.043875,23.829234,86.285192,25.031606,48.224724,1.501896,35.175899,45.05689,69.164195,0.470139
87924.416,1.460663,25.139515,54.490158,45.265771,46.49104,53.678936,9.942554,21.053583,23.834777,86.283909,25.030826,48.1726,1.50185,24.592986,45.055487,68.99125,0.470133
87925.417,1.456389,25.191606,54.230286,45.405726,46.326009,53.803217,9.953488,21.116011,23.888291,86.287646,25.031726,48.091022,1.501904,13.554021,45.057107,68.884701,0.472762
87926.417,1.451683,25.244727,54.523327,45.025072,46.407085,53.724595,9.968707,21.200646,23.856446,86.284277,25.031211,47.985935,1.501873,3.224046,45.05618,69.071971,0.481662
87927.417,1.457255,25.269963,54.724735,45.01173,46.555436,53.658152,10.016296,21.254955,23.827157,86.287972,25.032383,47.89218,1.501943,1.404099,45.05829,69.06937,0.456005
87928.417,1.454004,25.265966,54.116731,45.427907,46.369312,53.705954,9.953762,21.207513,23.894883,86.283869,25.030303,47.809215,1.501818,1.445556,45.054545,68.822952,0.486059
87929.417,1.459835,25.316096,54.909685,45.118469,46.437294,53.781067,10.02182,21.100691,23.884398,86.288824,25.031928,47.687304,1.501916,1.269275,45.057471,68.944168,0.465853
87930.417,1.456027,25.217389,53.802022,45.161483,46.460429,53.772315,9.98309,20.984838,23.835048,86.287113,25.031172,47.677513,1.50187,1.685275,45.05611,68.924206,0.457368
87931.417,1.455609,25.191113,53.892299,45.048845,46.464836,53.83909,9.983027,20.821686,23.844181,86.28858,25.031766,47.639501,1.501906,1.720397,45.057179,68.980173,0.510051
87932.417,1.467136,25.08105,54.336609,45.108056,46.444795,53.907176,10.020664,20.729483,23.886566,86.282408,25.030864,47.68063,1.501852,1.543303,45.055556,68.92307,0.476901
87933.417,1.466868,25.06576,53.627803,45.270239,46.142404,53.975927,9.959915,20.717685,23.859469,86.286246,25.031289,47.681213,1.501877,2.146016,45.05632,68.79747,0.474974
87934.417,1.475156,24.747768,54.824112,45.151717,46.502609,53.989014,10.010931,20.775163,23.911086,86.28101,25.030414,47.952292,1.501825,2.248927,45.054745,68.863104,0.491781
87935.417,1.475041,24.611625,53.810063,44.852155,46.445082,53.849127,9.996918,20.87194,23.908583,86.285201,25.031056,48.179177,1.501863,2.989786,45.055901,69.016433,0.496315
87936.421,1.4847,24.500965,54.421461,45.417362,46.335448,53.965822,9.987728,20.941227,23.873637,86.280963,25.03075,48.419528,1.501845,3.322925,45.055351,68.721337,0.468576
87937.421,1.490303,24.484572,53.710518,44.994543,46.198419,53.845633,10.084147,21.041909,23.870791,86.281608,25.030713,48.620132,1.501843,2.542807,45.055283,68.92243,0.494249
87938.422,1.505225,24.603118,53.961723,45.221572,46.383433,53.727515,10.06092,21.256757,23.870972,86.284192,25.030979,48.701202,1.501859,4.928681,45.055762,68.780312,0.48631
87939.424,1.513879,24.76643,53.452919,44.979899,46.319008,53.666715,10.055921,21.48204,23.872861,86.282857,25.031172,48.699065,1.50187,8.731838,45.05611,68.879654,0.469133
87940.425,1.517143,24.965886,53.92232,45.172811,46.462797,53.762454,10.043007,21.61008,23.868483,86.285872,25.03268,48.610968,1.501961,12.063245,45.058824,68.794356,0.450285
87941.425,1.521814,25.122077,54.266984,44.888747,46.345606,53.730672,10.075329,21.73781,23.855193,86.282117,25.030637,48.489121,1.501838,16.33591,45.055147,68.902214,0.463861
87942.425,1.52011,25.212185,53.96705,45.03117,46.270302,53.761734,10.066354,21.848568,23.80872,86.282847,25.030713,48.373661,1.501843,21.589206,45.055283,68.883712,0.457753
87943.425,1.511877,25.191919,53.226894,44.793825,46.431308,53.766556,10.06941,21.890847,23.850301,86.287953,25.031486,48.331454,1.501889,24.995192,45.056675,69.009387,0.485
87944.425,1.505107,25.192382,53.629049,44.946305,46.579549,53.662039,10.043374,21.836108,23.882795,86.290262,25.032175,48.278008,1.501931,25.613867,45.057915,68.987343,0.464156
87945.425,1.510437,25.19012,53.737959,44.997858,46.478536,53.774102,10.018058,21.706128,23.880795,86.280548,25.030979,48.221511,1.501859,27.456982,45.055762,68.964783,0.494126
87946.425,1.520647,25.169235,54.578609,44.882804,46.395986,53.869061,10.015429,21.573685,23.840477,86.282989,25.031847,48.188169,1.501911,31.725212,45.057325,69.059448,0.47155
87947.425,1.509946,25.215271,54.23267,45.249789,46.416906,53.849967,10.010574,21.462403,23.884454,86.283836,25.030941,48.097119,1.501856,34.885994,45.055693,68.855896,0.475066
87948.425,1.505139,25.217869,54.630909,45.07612,46.508237,53.793983,10.031047,21.314683,23.847,86.28365,25.031017,48.031594,1.501861,35.063982,45.055831,68.94085,0.471446
87949.425,1.506682,25.217366,54.016034,45.159782,46.320541,53.796087,10.00902,21.165795,23.870738,86.281357,25.030525,47.966221,1.501832,36.76469,45.054945,68.889019,0.44214
87950.43,1.497001,25.214574,54.70266,45.464286,46.487607,53.808927,9.961585,21.007917,23.8286,86.281294,25.030525,47.905234,1.501832,35.604333,45.054945,68.667896,0.446777
87951.43,1.495337,25.215801,55.000964,45.407476,46.476381,53.725313,9.98186,20.919562,23.903915,86.279858,25.030157,47.839415,1.501809,34.152033,45.054282,68.656881,0.46879
87952.43,1.495027,25.217557,54.213047,44.860726,46.458074,53.78778,10.050474,20.979615,23.909345,86.286679,25.031888,47.778701,1.501913,32.457704,45.057398,68.941842,0.476642
87953.43,1.491869,25.260398,53.894535,44.646605,46.569808,53.782823,10.068728,21.119581,23.876517,86.283309,25.031686,47.677345,1.501901,29.83842,45.057034,69.077003,0.501745
87954.431,1.493533,25.189928,54.081378,45.148498,46.437633,53.812843,10.012126,21.313575,23.894629,86.285921,25.03201,47.660071,1.501921,27.621642,45.057618,68.880786,0.461505
87955.431,1.493477,25.168315,54.417877,45.255305,46.310391,53.939893,10.028083,21.434985,23.897189,86.288184,25.032637,47.630475,1.501958,25.363755,45.058747,68.804385,0.448262
87956.431,1.478865,24.966235,54.232907,44.74565,46.47363,53.946274,10.109479,21.496422,23.895084,86.287514,25.031928,47.760839,1.501916,21.222813,45.057471,69.071585,0.489836
87957.431,1.468185,24.80712,54.120407,45.190279,46.517898,53.870291,10.060173,21.563112,23.894564,86.285078,25.031133,47.925317,1.501868,11.92745,45.05604,68.831451,0.454903
87958.437,1.463149,24.661472,53.954381,44.905339,46.569329,53.967484,10.078639,21.53913,23.939172,86.276795,25.030084,48.131544,1.501805,3.332277,45.054152,68.973942,0.49412
87959.437,1.464849,24.61632,53.864492,45.144107,46.546089,54.033456,10.07472,21.534747,23.897918,86.285899,25.031766,48.308732,1.501906,2.460539,45.057179,68.871047,0.461934
87960.437,1.459894,24.543118,54.491479,45.126743,46.606901,53.983661,10.020793,21.486039,23.895548,86.281443,25.031133,48.514476,1.501868,1.644433,45.05604,68.869423,0.468772
87961.437,1.4596,24.590745,53.730637,44.681914,46.577901,53.887582,10.07329,21.445483,23.976452,86.277688,25.030451,48.640707,1.501827,2.017998,45.054811,69.075984,0.470087
87962.437,1.463309,24.689054,55.125792,44.810231,46.633766,53.914851,10.088076,21.421968,23.96271,86.282369,25.030979,48.703915,1.501859,2.534276,45.055762,69.10466,0.465131
87963.439,1.462325,24.79446,53.528834,45.453754,46.520234,53.944532,10.017805,21.401483,23.983793,86.281656,25.030788,48.723587,1.501847,1.978431,45.055419,68.740497,0.436662
87964.443,1.460649,24.96623,54.914661,44.478291,46.592829,53.94009,10.111721,21.386716,23.960538,86.278008,25.030193,48.648612,1.501812,1.864971,45.054348,69.253875,0.510508
87965.443,1.462166,25.100039,54.131862,45.389654,46.125848,53.909001,10.033151,21.429228,23.930296,86.283003,25.032092,48.555818,1.501926,1.629039,45.057766,68.837349,0.461882
87966.451,1.462779,25.180817,54.302019,44.963685,46.377832,53.856557,10.010903,21.362047,23.958171,86.282376,25.030414,48.449913,1.501825,1.656976,45.054745,69.008785,0.500768
87967.452,1.476065,25.191983,53.407819,45.335532,46.469872,53.670745,9.986403,21.275984,23.898992,86.286218,25.032258,48.391776,1.501935,1.977939,45.058065,68.805391,0.46353
87968.461,1.482507,25.238452,53.874306,45.306979,46.3635,53.7012,9.961062,21.212052,23.926662,86.286901,25.032895,48.297298,1.501974,2.092266,45.059211,68.788994,0.477237
