Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Makeup Temperature (C),Makeup Flowrate (L/min),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
89391.64,1.445471,38.457348,52.041755,33.119876,61.28557,67.713455,9.955611,21.36801,23.864354,86.251677,37.547649,62.649371,1.501906,1.448624,32.541296,48.444364,0.496159
89392.64,1.4664,38.514862,51.88221,32.930323,61.208235,67.642122,10.015018,21.5357,23.923687,86.243097,37.545455,62.274162,1.501818,2.2229,32.539394,48.433391,0.446105
89393.64,1.467468,38.563245,51.794538,32.603481,61.193993,67.86037,10.057365,21.564932,23.913075,86.246331,37.546411,61.902219,1.501856,1.972393,32.540223,48.561936,0.515572
89394.641,1.476251,38.211699,52.112781,32.465074,61.306062,67.962883,10.096741,21.558976,23.87163,86.246703,37.546354,61.865305,1.501854,1.711142,32.540173,48.644141,0.458434
89395.641,1.476295,37.753195,51.723728,32.484058,61.322526,67.931812,10.080492,21.468768,23.902138,86.245733,37.546816,62.047,1.501873,1.771819,32.540574,48.653209,0.460475
89396.652,1.487335,37.16488,50.780985,32.219666,61.146396,68.064259,10.079628,21.296887,23.9454,86.248491,37.546934,62.515254,1.501877,3.12003,32.540676,48.80444,0.489008
89397.652,1.485331,37.079017,51.419546,32.435475,61.14717,67.871904,10.050459,21.140077,23.840297,86.249001,37.547468,62.739089,1.501899,1.990947,32.541139,48.744555,0.469715
89398.652,1.486805,36.298813,51.311344,32.695869,61.114044,67.795241,10.036729,21.013103,23.909915,86.246388,37.546875,63.603454,1.501875,2.63965,32.540625,48.619202,0.465563
89399.654,1.490954,36.444028,51.754079,32.829874,61.049643,67.636753,10.031446,20.955279,23.935033,86.247652,37.547111,63.909207,1.501884,2.638628,32.540829,48.49581,0.505021
89400.654,1.513518,36.771488,52.262659,32.587894,61.070386,67.749576,10.030206,20.971472,23.857039,86.237777,37.543655,63.981943,1.501746,6.14567,32.537835,48.58743,0.464
89401.654,1.530253,37.025521,51.729992,32.568621,60.937057,67.456464,10.048391,21.032347,23.854811,86.246989,37.547468,64.025097,1.501899,11.805996,32.541139,48.591431,0.460091
89402.654,1.527262,37.07945,52.355035,32.30836,61.027924,67.460453,10.051254,21.09126,23.885571,86.248703,37.546526,64.142918,1.501861,18.375379,32.540323,48.74085,0.478785
89403.654,1.52351,37.615491,51.810481,33.105428,60.886651,67.4605,9.942265,21.162157,23.868719,86.251819,37.547111,63.848227,1.501884,24.535241,32.540829,48.321594,0.466668
89404.654,1.529613,37.951763,51.777216,32.058342,60.85649,67.439632,10.071549,21.226775,23.910539,86.247849,37.546239,63.492464,1.50185,30.840497,32.540074,48.809161,0.461427
89405.654,1.534818,38.066054,51.17969,32.443624,60.692546,67.256907,10.068872,21.267144,23.921124,86.245775,37.546239,63.246284,1.50185,38.912448,32.540074,48.724975,0.46822
89406.654,1.525897,38.20815,52.210753,32.374217,60.810166,67.24635,10.044517,21.258385,23.867035,86.242783,37.545126,62.937661,1.501805,45.697477,32.53911,48.736004,0.464082
89407.654,1.494021,38.241974,51.709168,32.480059,60.778134,67.223928,10.061201,21.143681,23.859808,86.253309,37.548139,62.686178,1.501926,45.287456,32.54172,48.716689,0.475166
89408.659,1.485868,38.238924,52.427236,32.615693,60.923368,67.248686,10.030715,21.003676,23.883784,86.245813,37.546411,62.445465,1.501856,41.261277,32.540223,48.628992,0.476019
89409.659,1.481799,38.261375,52.995866,32.740752,60.860918,67.425293,10.012932,20.838419,23.895076,86.250277,37.54717,62.188702,1.501887,36.723909,32.540881,48.553929,0.507754
89410.659,1.458917,38.052697,52.373278,32.410604,60.709321,67.600295,10.059679,20.681161,23.933183,86.250552,37.547408,62.127135,1.501896,27.06955,32.541087,48.7185,0.486354
89411.659,1.455515,37.660493,51.160809,32.568722,61.027076,67.451378,9.997748,20.608289,23.914714,86.248623,37.54717,62.308917,1.501887,15.602708,32.540881,48.642931,0.459217
89412.666,1.458757,37.190975,51.204387,32.399608,60.56473,67.618999,10.056284,20.674655,23.891318,86.245946,37.545732,62.683947,1.501829,5.411071,32.539634,48.749248,0.461948
89413.666,1.463232,36.767916,51.867394,32.476093,60.921042,67.529143,10.010313,20.832244,23.935583,86.246307,37.546354,63.200888,1.501854,1.399398,32.540173,48.733464,0.456892
89414.666,1.463179,36.676513,51.682994,32.72607,60.908502,67.386529,9.994812,20.983882,23.946818,86.246378,37.547589,63.567012,1.501904,1.590878,32.541244,48.597065,0.483127
89415.666,1.470769,36.754564,52.330653,32.755755,60.977209,67.472632,9.978815,21.147282,23.925533,86.243971,37.545732,63.787956,1.501829,1.623874,32.539634,48.551787,0.445722
89416.666,1.473025,37.101295,51.805265,32.686663,61.019261,67.573285,9.949937,21.300847,23.952158,86.246799,37.546468,63.763339,1.501859,1.992618,32.540273,48.551715,0.487346
89417.669,1.489739,37.566226,51.29872,32.616063,60.68913,67.631261,10.00234,21.424139,23.930435,86.247121,37.546934,63.491886,1.501877,3.718557,32.540676,48.532723,0.466404
89418.669,1.495629,37.96849,51.897652,32.18877,60.97963,67.332716,10.038553,21.473402,23.947725,86.250203,37.548077,63.119108,1.501923,3.919346,32.541667,48.796607,0.475871
89419.669,1.49749,38.062724,51.380727,32.123094,60.868367,67.446241,9.968304,21.482195,23.932155,86.24719,37.546069,62.871482,1.501843,3.830874,32.539926,48.847582,0.470173
89420.669,1.480714,38.130231,52.175536,32.348421,60.946349,67.380111,9.981086,21.432573,23.925989,86.241806,37.545676,62.633948,1.501827,3.071299,32.539586,48.844149,0.499976
89421.669,1.496287,38.114209,52.473382,32.370623,60.978325,67.548816,9.992552,21.406949,23.932979,86.249582,37.547589,62.447643,1.501904,3.31123,32.541244,48.812848,0.456129
89422.669,1.504523,38.050136,51.799224,32.795495,60.970479,67.442974,9.992379,21.383646,23.90922,86.248053,37.546125,62.307305,1.501845,3.304048,32.539975,48.640678,0.456569
89423.672,1.498608,37.960196,52.118134,32.740919,61.13577,67.634863,9.918455,21.397184,23.968036,86.24709,37.54717,62.219585,1.501887,2.846231,32.540881,48.590131,0.456377
89424.672,1.504145,37.93585,52.314299,31.637362,60.841701,67.718636,10.077912,21.397323,23.966167,86.245084,37.545181,62.09789,1.501807,3.527735,32.539157,49.212635,0.478115
89425.672,1.502276,37.436437,51.851096,32.114412,61.226668,67.718238,10.060751,21.421349,23.929539,86.245396,37.545788,62.392453,1.501832,3.564685,32.539683,49.102794,0.500196
89426.675,1.507926,36.933197,52.136443,32.501639,61.011753,67.921159,10.065705,21.404833,23.93372,86.245353,37.546992,62.905883,1.50188,4.975535,32.540727,48.96748,0.452239
89427.681,1.506552,36.538343,52.156123,32.505328,60.947626,67.801023,9.995227,21.311926,23.915711,86.244456,37.546354,63.477953,1.501854,6.142811,32.540173,48.95858,0.460042
89428.681,1.50505,36.449601,52.261592,32.418336,61.033028,67.610317,10.043478,21.164801,23.886796,86.248805,37.547589,63.919898,1.501904,6.613348,32.541244,49.006733,0.492366
89429.682,1.519753,36.447456,51.807045,32.738222,60.925224,67.649995,10.025564,21.038037,23.887248,86.24869,37.546411,64.296223,1.501856,9.677173,32.540223,48.847075,0.430981
89430.691,1.52222,37.033084,51.730393,32.533496,60.967802,67.602077,10.013577,20.875159,23.935989,86.244084,37.5459,64.16685,1.501836,15.523846,32.53978,48.950314,0.49717
89431.692,1.522976,37.649813,52.365332,32.523123,61.073648,67.499151,10.008421,20.804484,24.030187,86.249769,37.54717,63.773978,1.501887,20.433593,32.540881,48.948226,0.475413
89432.696,1.523643,38.0931,52.524699,32.243722,60.848598,67.516358,10.036218,20.78187,23.916348,86.245839,37.548015,63.344778,1.501921,26.102941,32.541613,49.104481,0.477695
89433.696,1.501204,38.410496,51.458784,32.804876,60.928379,67.495729,9.975343,20.832477,23.930649,86.243572,37.546354,62.846187,1.501854,28.083711,32.540173,48.840338,0.465235
89434.696,1.49909,38.56231,52.136835,32.579527,60.804763,67.569754,10.001732,20.918664,24.012975,86.250698,37.547468,62.411183,1.501899,26.36552,32.541139,48.911639,0.461383
89435.697,1.497782,38.634105,52.017454,32.590118,60.761699,67.602134,9.973361,20.961109,23.938136,86.245671,37.546584,61.992102,1.501863,25.609933,32.540373,48.902808,0.478944
89436.697,1.501661,38.414043,53.037364,32.575209,60.951786,67.726142,10.003978,20.954138,23.954544,86.246418,37.546526,61.801204,1.501861,25.490374,32.540323,48.891934,0.494435
89437.697,1.498748,37.959078,52.404993,32.472522,60.849231,67.886764,10.009682,20.986422,23.986411,86.247037,37.546239,61.917409,1.50185,24.674499,32.540074,48.93725,0.477209
89438.697,1.496339,37.374774,52.386742,32.679767,60.739493,67.984161,9.96312,21.039397,23.966693,86.251805,37.549669,62.316901,1.501987,23.118386,32.543046,48.846638,0.452269
89439.697,1.495722,36.743586,52.069889,32.438495,60.855016,67.854032,10.008407,21.076204,23.958738,86.246815,37.5467,62.946142,1.501868,21.606158,32.540473,48.956396,0.45367
89440.697,1.494659,36.353101,51.977883,32.149875,60.583518,67.63163,10.005842,21.035351,23.917551,86.243331,37.547408,63.57592,1.501896,20.061241,32.541087,49.134656,0.461548
89441.697,1.493116,36.379646,52.468092,32.347163,60.793011,67.371666,10.015802,21.046461,23.992655,86.245733,37.546642,63.991866,1.501866,18.007062,32.540423,49.101241,0.479807
89442.697,1.492754,36.738011,52.422849,32.300985,60.404375,67.491907,10.059303,21.080046,24.016269,86.24998,37.547229,64.068907,1.501889,16.257819,32.540932,49.158206,0.527582
89443.697,1.476534,37.207501,52.296415,32.537012,60.680813,67.404829,10.040202,21.201648,23.952906,86.248143,37.547111,63.921497,1.501884,10.447722,32.540829,49.074472,0.45703
89444.697,1.473375,37.653472,52.416335,32.000692,60.514976,67.359944,10.000357,21.320447,23.999071,86.252141,37.548015,63.639885,1.501921,3.142818,32.541613,49.338129,0.478208
89445.697,1.474821,38.08071,52.077067,32.80965,60.692649,67.443363,9.978241,21.328485,23.992994,86.242644,37.545235,63.193148,1.501809,2.116967,32.539204,48.977753,0.45629
89446.697,1.473219,38.189233,52.142152,32.584733,60.838559,67.399661,9.997833,21.254226,23.953682,86.250272,37.546411,62.901435,1.501856,1.966527,32.540223,49.069794,0.494671
89447.702,1.476705,38.26289,52.591524,32.62566,60.769598,67.637115,10.008059,21.122953,23.992229,86.248781,37.546468,62.618702,1.501859,2.642191,32.540273,49.022421,0.48705
89448.702,1.477375,38.289842,52.23274,32.94025,60.710795,67.531354,9.986917,21.019675,23.992113,86.248359,37.5467,62.344365,1.501868,1.619461,32.540473,48.861423,0.465813
89449.703,1.470612,38.258383,52.824021,32.328821,60.887847,67.589502,10.030303,20.981826,23.9528,86.246008,37.546468,62.115195,1.501859,1.157608,32.540273,49.158309,0.460714
89450.704,1.482925,38.044177,52.317879,32.572935,60.757928,67.905804,10.03229,20.984466,23.970675,86.246503,37.546411,62.061225,1.501856,3.291417,32.540223,49.008428,0.506839
89451.704,1.509483,37.93695,51.922248,32.654057,60.997704,67.952753,10.037567,20.987192,23.915544,86.247815,37.546468,62.000064,1.501859,5.546199,32.540273,48.993835,0.466962
89452.704,1.505842,37.417148,52.475898,32.563481,60.889409,68.017166,10.037753,20.973532,23.936093,86.249465,37.547229,62.299997,1.501889,7.009355,32.540932,49.018961,0.475876
89453.704,1.504018,36.70953,52.019035,32.354766,60.846083,68.050187,10.037879,20.952945,23.924833,86.24762,37.547589,63.014516,1.501904,7.646965,32.541244,49.131011,0.473983
89454.704,1.506371,36.314577,52.666093,32.361896,60.999732,67.824925,10.041985,20.936132,23.968434,86.246228,37.546992,63.6655,1.50188,8.700395,32.540727,49.162782,0.464449
89455.704,1.508129,36.367048,52.583712,32.430361,60.791864,67.728824,10.044228,20.942575,23.935495,86.249921,37.548077,64.065332,1.501923,10.209339,32.541667,49.150491,0.463226
89456.704,1.511759,36.449452,53.13003,32.680596,60.785075,67.664018,10.055289,20.93291,23.917287,86.245226,37.546584,64.381453,1.501863,12.437309,32.540373,49.024166,0.465525
89457.704,1.514258,37.013722,52.281063,32.492156,60.869652,67.680707,10.048255,20.996904,23.845162,86.250412,37.548512,64.291867,1.50194,15.69148,32.542044,49.125719,0.486763
89458.704,1.51607,37.757275,51.887184,32.43523,60.573163,67.620121,10.038717,21.058258,23.901367,86.244606,37.5459,63.768824,1.501836,19.104603,32.53978,49.155991,0.467068
89459.704,1.51855,38.246713,52.467437,32.486554,60.872839,67.448269,10.043887,21.011953,23.920925,86.246306,37.54551,63.245875,1.50182,23.022761,32.539442,49.13918,0.468366
89460.704,1.517221,38.534212,52.614351,32.402035,60.857613,67.468604,10.04037,20.943832,23.889741,86.2483,37.547348,62.738603,1.501894,26.811007,32.541035,49.207749,0.466215
89461.704,1.515167,38.630901,52.752066,32.556454,60.998395,67.63324,10.061704,20.923343,23.963826,86.249263,37.547832,62.310983,1.501913,30.327538,32.541454,49.130339,0.470248
89462.704,1.515567,38.552474,52.301587,32.56168,60.855217,68.001712,10.028047,20.992475,23.911833,86.249357,37.546642,61.989931,1.501866,33.87953,32.540423,49.133684,0.477614
89463.704,1.514743,38.179334,52.084326,32.57667,61.022509,68.138062,10.032256,21.087018,23.992144,86.249269,37.547832,61.979294,1.501913,37.063134,32.541454,49.121903,0.471866
89464.704,1.511098,37.609972,52.120492,32.489576,60.9989,68.194751,10.027423,21.111643,23.975054,86.241833,37.546411,62.273367,1.501856,39.76273,32.540223,49.152799,0.466491
