Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Makeup Temperature (C),Makeup Flowrate (L/min),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
688108.966,1.498596,24.773255,54.095396,44.96038,72.239607,85.938205,11.276865,21.49455,24.401884,86.779025,25.029516,49.118554,1.501771,2.467211,45.053129,70.825904,0.515072
688109.966,1.500298,24.442592,54.815112,45.055952,72.512938,85.970472,11.259338,21.384131,24.427334,86.776015,25.029656,49.50781,1.501779,3.011927,45.053381,70.783554,0.509327
688110.966,1.503631,24.240264,54.379722,45.18757,72.286421,85.621387,11.262585,21.380368,24.401662,86.775161,25.028902,49.894403,1.501734,3.543523,45.052023,70.708353,0.512545
688111.966,1.506139,24.312502,53.845672,44.917532,72.216132,85.525953,11.283688,21.453047,24.346959,86.776519,25.029481,50.105181,1.501769,4.521082,45.053066,70.836593,0.50563
688112.966,1.507179,24.464589,54.458124,44.82636,72.370148,85.439844,11.273591,21.497408,24.377405,86.771266,25.02907,50.206953,1.501744,5.798314,45.052326,70.917649,0.508845
688113.97,1.512937,24.732206,53.95512,45.119445,72.277763,85.355905,11.269548,21.472667,24.336778,86.777438,25.029274,50.160521,1.501756,8.496354,45.052693,70.778747,0.511073
688114.972,1.516016,25.038637,53.603415,45.065452,72.1486,85.395272,11.282533,21.384226,24.303633,86.779411,25.029206,49.983531,1.501752,11.645997,45.05257,70.808208,0.523182
688115.975,1.521135,25.24278,53.844431,45.095285,72.476664,85.373263,11.270571,21.358949,24.338719,86.779707,25.029274,49.789991,1.501756,16.119787,45.052693,70.78986,0.511632
688116.975,1.524076,25.244398,54.094988,45.062679,72.055257,85.220933,11.270936,21.448433,24.344939,86.775197,25.029036,49.715406,1.501742,21.35422,45.052265,70.793881,0.511635
688117.975,1.524802,25.345765,54.152974,44.892767,72.159939,85.41523,11.250074,21.592831,24.357517,86.779255,25.029308,49.549915,1.501758,27.208279,45.052755,70.896115,0.504093
688118.975,1.525148,25.395643,53.419909,44.945158,72.521861,85.19223,11.260959,21.704138,24.318867,86.778814,25.02994,49.397764,1.501796,33.023145,45.053892,70.885305,0.506476
688119.975,1.522289,25.388383,54.090818,44.915909,72.250043,85.178313,11.276031,21.732555,24.339996,86.77482,25.028571,49.274056,1.501714,38.375871,45.051429,70.918203,0.501883
688120.975,1.524976,25.367653,54.085921,45.008397,72.30294,85.424753,11.261377,21.762383,24.287121,86.773119,25.029172,49.172774,1.50175,44.013373,45.052509,70.889684,0.501959
688121.976,1.518719,25.369083,54.449686,45.081362,72.4297,85.272377,11.265466,21.736835,24.342927,86.774433,25.029377,49.0558,1.501763,48.506322,45.052879,70.859854,0.505811
688122.976,1.518859,25.410383,53.514807,45.192105,72.192083,85.418134,11.283938,21.643344,24.317108,86.776442,25.028769,48.898154,1.501726,52.595725,45.051784,70.79888,0.51306
688123.976,1.519924,25.292512,54.064037,45.216496,72.287843,85.678088,11.273575,21.48465,24.330513,86.776943,25.029138,48.872129,1.501748,57.375547,45.052448,70.745381,0.520855
688124.976,1.513514,25.114332,53.884182,45.233506,72.353095,85.673357,11.274927,21.379707,24.32165,86.782125,25.029656,48.949982,1.501779,60.892624,45.053381,70.727585,0.515811
688125.976,1.491599,24.865958,54.237446,45.071533,72.235542,85.783718,11.273782,21.321525,24.288647,86.78088,25.029308,49.144734,1.501758,59.554785,45.052755,70.78857,0.517162
688126.977,1.445374,24.836465,54.675349,44.979989,72.239241,85.830513,11.242919,21.304172,24.259059,86.779006,25.029656,49.224489,1.501779,48.081776,45.053381,70.837411,0.506961
688127.977,1.4532,24.356357,53.98741,45.122878,71.978516,85.825102,11.258609,21.310862,24.30455,86.775922,25.028769,49.729608,1.501726,34.519726,45.051784,70.767585,0.520023
688128.977,1.453312,24.356422,54.262706,44.924205,71.918001,85.425964,11.267644,21.352678,24.327929,86.773688,25.029586,49.966102,1.501775,22.573947,45.053254,70.864851,0.508086
688129.982,1.448127,24.510133,54.220767,45.027684,72.350915,85.202304,11.257961,21.434809,24.274676,86.771713,25.029036,50.053472,1.501742,9.645155,45.052265,70.828501,0.513287
688130.982,1.434828,24.74644,54.605102,45.019767,72.378371,85.102041,11.276515,21.539528,24.32843,86.775731,25.029172,50.017968,1.50175,1.414619,45.052509,70.827574,0.503121
688131.982,1.4352,25.005441,54.631681,45.0989,72.149679,85.433049,11.271717,21.695409,24.345599,86.77593,25.028409,49.877642,1.501705,1.666804,45.051136,70.795136,0.507214
688132.982,1.445717,25.22731,53.284391,45.364331,72.118091,85.450393,11.270955,21.843303,24.249963,86.776516,25.028835,49.683313,1.50173,1.590083,45.051903,70.626235,0.527455
688133.982,1.443443,25.31653,53.927712,45.300618,72.447312,85.306455,11.257328,21.932897,24.316982,86.777544,25.028935,49.532485,1.501736,1.753897,45.052083,70.605167,0.512694
688134.982,1.442619,25.242462,54.64284,45.112696,72.783388,85.308992,11.269984,21.92683,24.272515,86.777582,25.02924,49.501666,1.501754,1.434498,45.052632,70.690734,0.508375
688135.982,1.447981,25.215864,53.421083,44.986157,72.714825,85.428021,11.26266,21.772101,24.222761,86.775815,25.02907,49.452708,1.501744,2.05861,45.052326,70.744073,0.508545
688136.982,1.462139,25.216807,54.037559,45.323489,72.478847,85.689363,11.256156,21.602777,24.291134,86.77811,25.028969,49.387541,1.501738,1.491246,45.052144,70.563412,0.515793
688137.982,1.459851,25.21812,54.935961,45.018266,72.804293,85.724971,11.267749,21.509123,24.370769,86.77897,25.029869,49.324863,1.501792,1.669614,45.053763,70.697912,0.515479
688138.982,1.462938,25.215619,54.834682,45.181702,72.836439,85.65085,11.263649,21.442935,24.319762,86.775576,25.029172,49.260632,1.50175,1.731456,45.052509,70.620862,0.49871
688139.982,1.464793,25.216122,54.366249,45.16331,72.810715,85.717371,11.232224,21.358411,24.291773,86.773724,25.029138,49.196267,1.501748,1.705872,45.052448,70.587133,0.511934
688140.983,1.481723,25.217433,54.345197,45.059018,72.788089,85.809674,11.225973,21.263597,24.269154,86.776094,25.029551,49.132059,1.501773,2.386048,45.053191,70.630905,0.520172
688141.983,1.486739,25.166781,54.955269,45.092233,72.9795,85.874582,11.249439,21.202577,24.313125,86.77212,25.028604,49.111232,1.501716,2.163723,45.051487,70.594657,0.512372
688142.983,1.488789,25.166334,53.870196,45.141513,73.015752,85.893954,11.239959,21.150567,24.277092,86.773213,25.029274,49.066149,1.501756,2.684206,45.052693,70.581261,0.504924
688143.983,1.4859,25.163994,54.606452,45.019041,72.905872,86.008018,11.240758,21.161192,24.318462,86.779197,25.029138,49.021291,1.501748,2.411157,45.052448,70.626854,0.505253
688144.988,1.488461,25.165767,54.418711,44.99977,72.762327,86.106985,11.232829,21.232845,24.298625,86.779396,25.028736,48.971827,1.501724,1.976336,45.051724,70.637094,0.514161
688145.988,1.500644,25.067057,54.47901,45.017019,72.504137,86.185381,11.232338,21.363982,24.274785,86.772732,25.02907,49.014892,1.501744,2.90674,45.052326,70.644048,0.502328
688146.993,1.511835,24.957654,54.44636,45.173069,72.847567,86.156229,11.215254,21.525548,24.280777,86.774392,25.028868,49.098552,1.501732,4.648625,45.051963,70.554734,0.514505
688147.993,1.525302,24.805016,54.695631,44.936563,72.481606,85.979523,11.229892,21.646966,24.267086,86.77298,25.02809,49.260397,1.501685,10.055839,45.050562,70.672204,0.503687
688148.993,1.530201,24.60013,53.677298,45.044342,72.509669,86.137536,11.180321,21.652146,24.316244,86.779523,25.029446,49.526761,1.501767,17.632462,45.053004,70.6221,0.515921
688149.993,1.522279,24.440676,54.812109,45.098436,72.761829,85.934715,11.193559,21.571526,24.294656,86.776629,25.028802,49.818397,1.501728,22.408996,45.051843,70.59683,0.507501
688150.993,1.527332,24.453508,54.232107,45.067943,72.546683,85.707747,11.19836,21.523532,24.330475,86.776002,25.02907,50.010033,1.501744,28.911964,45.052326,70.605742,0.519183
688151.993,1.520238,24.568081,54.512214,44.946385,72.55625,85.815114,11.197486,21.539266,24.310255,86.776354,25.028902,50.10509,1.501734,33.799671,45.052023,70.684357,0.505572
688152.993,1.511504,24.720575,53.97678,44.930471,72.729083,85.69807,11.203122,21.545043,24.331585,86.777496,25.028736,50.123722,1.501724,37.234647,45.051724,70.708547,0.517303
688153.995,1.504269,24.950567,55.367257,45.071843,72.534924,85.570857,11.203415,21.511057,24.276067,86.775701,25.029308,50.021704,1.501758,38.102534,45.052755,70.632116,0.508815
688154.995,1.505326,25.144654,54.662451,45.114021,72.477026,85.703587,11.231817,21.409638,24.263214,86.77847,25.029206,49.875675,1.501752,38.536882,45.05257,70.614683,0.516338
688155.998,1.506006,25.254963,54.197592,45.075956,72.810194,85.660077,11.231697,21.319152,24.319496,86.773117,25.02924,49.730668,1.501754,39.87895,45.052632,70.620827,0.504092
688156.999,1.497289,25.246798,54.648613,45.112238,72.795201,85.621503,11.212636,21.341334,24.31236,86.773831,25.029172,49.658151,1.50175,39.257696,45.052509,70.607959,0.501909
688157.999,1.481578,25.26499,54.683516,45.130321,72.671676,85.756287,11.183902,21.449094,24.281581,86.773819,25.029412,49.569004,1.501765,35.602377,45.052941,70.570126,0.518169
688158.999,1.47222,25.247687,54.607379,45.007912,72.619584,85.802506,11.184534,21.552808,24.314491,86.771789,25.028868,49.500957,1.501732,27.528891,45.051963,70.620429,0.50705
688159.999,1.478374,25.241492,53.829107,45.111536,72.94004,85.776258,11.169535,21.624976,24.239513,86.775036,25.02907,49.433201,1.501744,21.69363,45.052326,70.569844,0.510922
688160.999,1.47333,25.24173,54.59588,45.207538,72.695949,85.787849,11.202257,21.681397,24.267917,86.772967,25.029308,49.360512,1.501758,15.213728,45.052755,70.496416,0.516184
688161.999,1.464853,25.194769,54.964725,45.19136,72.660747,85.888888,11.208143,21.716871,24.338216,86.773196,25.029002,49.329237,1.50174,5.820785,45.052204,70.483229,0.518787
688162.999,1.475979,25.144187,54.757401,45.301406,72.808869,85.806556,11.184999,21.655393,24.317923,86.774844,25.02924,49.319248,1.501754,2.2295,45.052632,70.398024,0.517667
688163.999,1.47088,25.142266,54.131182,45.020671,72.392438,85.772524,11.181069,21.489974,24.315703,86.770885,25.029172,49.281799,1.50175,2.258521,45.052509,70.5113,0.503756
688164.999,1.47403,25.118368,53.633053,44.994147,72.477052,85.71589,11.187113,21.295708,24.323626,86.769514,25.029206,49.264448,1.501752,2.528009,45.05257,70.522404,0.523224
688165.999,1.478053,25.115962,54.190815,45.122941,72.726461,85.572613,11.190046,21.141186,24.29813,86.769067,25.029481,49.237232,1.501769,2.135334,45.053066,70.462952,0.514097
688166.999,1.48553,25.114254,53.30633,45.107908,72.316678,85.60801,11.178182,21.084291,24.338005,86.770805,25.028969,49.207774,1.501738,2.204991,45.052144,70.446028,0.512218
688167.999,1.468256,25.157316,54.617687,45.05473,72.61613,85.733019,11.193673,21.117355,24.305631,86.776669,25.029586,49.14212,1.501775,2.086249,45.053254,70.465525,0.507826
688169.002,1.476584,25.185879,54.450876,45.189975,72.862057,85.544038,11.194424,21.250902,24.331522,86.775462,25.02867,49.069049,1.50172,2.210263,45.051606,70.387131,0.513806
688170.003,1.484769,25.191381,54.6683,45.208074,72.445631,85.79933,11.186048,21.363749,24.32237,86.77486,25.029481,49.011968,1.501769,2.371302,45.053066,70.357281,0.511616
688171.003,1.489395,25.191055,54.677475,45.252904,72.797948,85.999824,11.18979,21.345379,24.22656,86.779772,25.029138,48.95579,1.501748,2.665165,45.052448,70.290695,0.514187
688172.003,1.478457,25.088898,54.205644,45.248135,72.666304,85.912891,11.194868,21.326254,24.277953,86.778309,25.029833,48.99147,1.50179,2.411739,45.053699,70.282061,0.503988
688173.003,1.48971,24.914733,54.295122,45.020465,72.782291,86.151098,11.182729,21.314929,24.29122,86.77308,25.029621,49.128238,1.501777,2.425487,45.053318,70.376909,0.50947
688174.003,1.508578,24.689052,54.700771,45.176006,72.64257,86.207803,11.192674,21.380669,24.31767,86.776683,25.02924,49.371941,1.501754,3.9648,45.052632,70.300145,0.506991
688175.003,1.5163,24.524431,54.677658,45.215096,72.742735,86.190175,11.18739,21.46175,24.2977,86.778215,25.029343,49.640385,1.501761,7.554011,45.052817,70.243509,0.50898
688176.003,1.521626,24.410045,53.464633,45.116986,72.382982,85.911071,11.185289,21.513895,24.326806,86.774981,25.028703,49.91472,1.501722,12.221459,45.051665,70.281307,0.510018
688177.003,1.522529,24.467139,53.523619,44.870543,72.796545,85.688132,11.168093,21.496837,24.199282,86.775038,25.029036,50.080771,1.501742,17.225388,45.052265,70.422029,0.501569
688178.003,1.52406,24.485225,55.178048,45.047385,72.993771,85.574073,11.186137,21.482173,24.283274,86.773348,25.029412,50.256652,1.501765,23.042398,45.052941,70.350762,0.503736
688179.003,1.521897,24.84662,54.673249,44.887434,72.628009,85.759476,11.192332,21.434455,24.294085,86.774307,25.028868,50.118455,1.501732,28.275283,45.051963,70.437688,0.507785
688180.004,1.526916,25.102279,54.541104,44.973126,72.741366,85.891404,11.197542,21.353314,24.261927,86.776946,25.029446,49.952039,1.501767,34.513527,45.053004,70.410309,0.510718
688180.004,1.526916,25.102279,54.541104,44.973126,72.741366,85.891404,11.197542,21.353314,24.261927,86.776946,25.029446,49.952039,1.501767,34.513527,45.053004,70.410309,0.510718
