Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Makeup Temperature (C),Makeup Flowrate (L/min),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
90864.276,1.514252,35.359405,48.737795,19.900421,65.809314,73.518726,10.046944,21.320267,24.165376,86.201599,35.445443,61.623287,1.501926,28.650998,20.025674,32.276362,0.470184
90865.276,1.517232,35.727004,48.924923,20.0006,65.849187,73.489188,10.023699,21.385719,24.197068,86.195156,35.443382,61.308823,1.501838,32.325545,20.02451,32.220126,0.464424
90866.276,1.511826,36.120991,48.64974,19.969307,65.87315,73.730101,10.073625,21.344443,24.127513,86.198716,35.443975,60.839432,1.501863,34.630498,20.024845,32.282356,0.503992
90867.276,1.505977,36.140818,49.307361,20.228165,65.879184,73.651262,10.011644,21.255166,24.13769,86.197426,35.444361,60.59505,1.50188,36.597184,20.025063,32.12142,0.485826
90868.276,1.505777,36.197201,48.811552,20.061997,65.87753,73.709073,10.038051,21.122546,24.146816,86.19753,35.444085,60.301541,1.501868,36.629052,20.024907,32.20647,0.462563
90869.279,1.496313,36.178724,49.314824,20.164133,65.744664,73.740957,10.000324,20.976055,24.200102,86.194179,35.443489,60.054897,1.501843,35.90612,20.02457,32.106772,0.473308
90870.279,1.492762,35.997351,48.435864,20.013618,65.793405,73.895211,10.043034,20.886217,24.129946,86.19167,35.442651,59.953791,1.501807,33.982861,20.024096,32.20512,0.480592
90871.283,1.487577,35.546764,48.793549,20.132871,65.527277,74.021391,10.01675,20.881502,24.131489,86.200627,35.443866,60.174002,1.501859,30.507626,20.024783,32.136518,0.462603
90872.283,1.48681,35.08818,49.070961,19.87917,65.584993,73.887534,10.086354,20.900618,24.178953,86.19974,35.44414,60.557023,1.50187,26.964807,20.024938,32.280734,0.488238
90873.283,1.484924,34.654958,48.64136,19.911834,65.667763,73.786024,10.08196,20.921629,24.188613,86.198367,35.443921,61.074481,1.501861,22.699917,20.024814,32.266991,0.464695
90874.283,1.475533,34.405001,49.904123,19.976349,65.906556,73.589479,10.029973,20.869819,24.139605,86.201017,35.44481,61.594407,1.501899,16.514558,20.025316,32.240445,0.461379
90875.285,1.473439,34.495756,49.487023,20.273582,65.939796,73.647562,9.994389,20.846044,24.164373,86.198867,35.443171,61.874554,1.501829,9.438299,20.02439,32.092692,0.446304
90876.287,1.476226,34.888798,48.808167,19.879475,65.810069,73.696761,10.063091,20.86444,24.118201,86.20147,35.444753,61.850607,1.501896,3.368738,20.025284,32.25837,0.451731
90877.287,1.46792,35.377824,48.293951,20.258613,65.52128,73.77809,10.036039,20.943275,24.114288,86.199272,35.444584,61.593134,1.501889,2.161437,20.025189,32.073728,0.469236
90878.287,1.464629,35.666946,49.488967,20.023574,65.735669,73.556114,10.060095,21.016277,24.11721,86.201116,35.444584,61.335632,1.501889,1.283641,20.025189,32.18734,0.495034
90879.288,1.467267,35.777659,49.141613,20.452608,65.743055,73.537543,10.026455,21.098241,24.099207,86.203257,35.445443,61.176079,1.501926,1.918023,20.025674,31.918822,0.456768
90880.289,1.474249,36.11405,49.025493,20.137934,65.839531,73.673281,10.017255,21.130423,24.156303,86.196469,35.44403,60.738505,1.501866,2.285365,20.024876,32.003779,0.459326
90881.289,1.478161,36.075201,49.307491,20.33098,65.883797,73.660905,10.042939,21.216878,24.112654,86.198134,35.44556,60.546515,1.501931,1.789076,20.02574,31.895032,0.470539
90882.289,1.481525,36.009112,48.087258,20.316051,65.860959,73.748503,10.03067,21.306653,24.147592,86.200207,35.44481,60.390641,1.501899,1.917998,20.025316,31.852974,0.462312
90883.289,1.490678,35.943614,48.319621,20.26409,65.99348,73.701065,10.041537,21.33,24.1694,86.196038,35.443596,60.256,1.501847,2.811991,20.024631,31.828195,0.438985
90884.289,1.488547,35.881202,49.401133,20.32079,66.026874,73.928579,10.00639,21.291748,24.077038,86.202725,35.445443,60.135529,1.501926,3.620772,20.025674,31.772979,0.45813
90885.293,1.502667,35.604661,48.942921,19.990281,65.994459,74.10139,10.01204,21.219175,24.108517,86.203152,35.445269,60.235952,1.501918,4.918884,20.025575,31.924937,0.460627
90886.298,1.502356,35.32006,48.546352,20.1301,65.58546,74.118733,10.040908,21.202741,24.099643,86.207534,35.445269,60.441129,1.501918,5.586017,20.025575,31.840132,0.463648
90887.298,1.490335,34.899754,48.770464,20.079844,65.944963,73.945562,10.005763,21.234976,24.192983,86.19851,35.443596,60.858457,1.501847,3.128134,20.024631,31.847106,0.451338
90888.298,1.497668,34.494466,47.95957,19.800076,65.661002,73.883826,10.067817,21.2512,24.161532,86.199531,35.445443,61.424269,1.501926,2.94945,20.025674,32.026784,0.455983
90889.306,1.504235,34.377388,49.134834,19.928592,65.878701,73.643069,10.030768,21.241901,24.207806,86.195957,35.443223,61.868707,1.501832,4.684564,20.02442,31.963972,0.447065
90890.306,1.509453,34.613567,49.584956,19.599838,65.830369,73.630923,10.054388,21.205395,24.130809,86.20301,35.443812,62.017443,1.501856,6.085191,20.024752,32.169068,0.465494
90891.306,1.511744,35.065969,48.884672,19.589095,65.817891,73.655586,10.095962,21.230431,24.158425,86.202671,35.444753,61.898424,1.501896,8.375901,20.025284,32.247456,0.483528
90892.306,1.517949,35.487531,49.657415,19.982279,65.804853,73.665501,10.056844,21.329862,24.188361,86.205471,35.446518,61.652312,1.501971,12.18057,20.026281,32.089702,0.463575
90893.306,1.517813,35.867663,49.170707,19.982727,65.866048,73.700883,10.009481,21.387557,24.182734,86.204333,35.44481,61.281933,1.501899,16.078812,20.025316,32.073363,0.471311
90894.306,1.525576,35.990245,48.775948,19.933385,65.791522,73.643598,10.056119,21.41764,24.123293,86.202677,35.44425,61.014556,1.501875,22.028923,20.025,32.104295,0.443133
90895.306,1.517749,35.934143,48.51259,20.331783,65.821051,73.698293,9.983573,21.387998,24.155493,86.204544,35.44481,60.879215,1.501899,26.429546,20.025316,31.888681,0.445414
90896.306,1.512238,35.888303,49.032584,20.205532,65.702477,73.626416,10.013958,21.351753,24.14089,86.198262,35.444981,60.754191,1.501906,28.888926,20.025413,31.927173,0.48356
90897.306,1.525002,35.867855,48.306635,20.27698,65.875835,73.568707,10.015278,21.333044,24.148036,86.195993,35.443223,60.617881,1.501832,33.702585,20.02442,31.855571,0.418325
90898.306,1.520624,35.868886,48.905324,19.955942,65.739816,73.588411,10.037449,21.213803,24.103216,86.205079,35.445443,60.477413,1.501926,39.30124,20.025674,31.997493,0.462885
90899.306,1.518657,35.862048,48.478078,19.886949,65.701047,73.668075,10.042463,21.046333,24.126728,86.203238,35.445096,60.337946,1.501911,43.441711,20.025478,32.044382,0.448613
90900.307,1.515683,35.767853,48.002507,19.959268,65.759335,73.712447,10.056295,20.885809,24.130316,86.202673,35.445153,60.272669,1.501913,47.203397,20.02551,32.041731,0.463996
90901.307,1.498793,35.484067,48.886975,19.825331,65.777648,73.852089,10.053069,20.819428,24.163508,86.199905,35.442805,60.407504,1.501814,47.092529,20.024184,32.130107,0.47818
90902.313,1.500324,35.147168,48.930823,19.948701,65.854208,73.909812,10.037978,20.911829,24.180116,86.207887,35.44695,60.717056,1.501989,46.642002,20.026525,32.085533,0.449363
90903.313,1.480929,34.763684,49.076599,19.912863,65.916624,73.922698,10.035505,21.074128,24.149954,86.200905,35.443921,61.160643,1.501861,42.459703,20.024814,32.114656,0.457287
90904.313,1.474139,34.503482,49.159094,20.089379,65.691985,73.82629,10.029412,21.229414,24.101501,86.206038,35.446034,61.646889,1.501951,35.510815,20.026008,32.04689,0.471844
90905.313,1.472056,34.479688,49.065791,19.883237,65.736255,73.642199,10.006518,21.34691,24.112757,86.201859,35.44414,61.988256,1.50187,28.456228,20.024938,32.1504,0.451897
90906.315,1.463435,34.566414,49.012189,19.946673,65.69987,73.554766,10.007158,21.429963,24.097094,86.203141,35.444924,62.257142,1.501904,20.097363,20.025381,32.136705,0.46516
90907.315,1.441212,35.347221,48.912831,20.110845,65.841472,73.59086,10.011897,21.484768,24.167692,86.20269,35.44414,61.839419,1.50187,4.999227,20.024938,32.016909,0.461937
90908.319,1.45154,35.696575,49.527191,19.821707,65.707141,73.552866,10.103686,21.447175,24.116207,86.199208,35.442805,61.548038,1.501814,1.805073,20.024184,32.22573,0.477638
90909.319,1.446202,36.038499,48.922485,19.991623,65.818106,73.613143,10.048651,21.34777,24.177391,86.198114,35.443171,61.146964,1.501829,1.470907,20.02439,32.128321,0.462656
90910.319,1.450537,36.144618,49.617387,20.257963,65.93597,73.599404,10.034769,21.204051,24.181264,86.194157,35.441993,60.840014,1.501779,1.471028,20.023725,31.984579,0.438912
90911.319,1.462305,36.148578,48.549212,19.896488,66.058345,73.693272,10.054494,21.043429,24.122256,86.200188,35.443812,60.602172,1.501856,1.42593,20.024752,32.149492,0.457645
90912.319,1.462968,36.198618,48.371324,20.215351,66.015571,73.785562,10.060297,20.967264,24.178493,86.202248,35.444195,60.313406,1.501873,1.712344,20.024969,31.980811,0.444849
90913.319,1.46234,36.195464,48.419679,20.17692,66.128236,73.896339,9.998124,20.994388,24.156065,86.198167,35.442805,60.05037,1.501814,1.96308,20.024184,31.95879,0.440343
90914.322,1.472186,35.967423,48.091093,20.137603,66.170053,74.142115,10.037653,21.034935,24.173526,86.20611,35.444981,60.003119,1.501906,1.800285,20.025413,31.993557,0.485064
90915.322,1.503454,35.61652,49.128742,20.166213,66.315824,74.255302,10.063391,21.071329,24.185717,86.204713,35.445038,60.152386,1.501908,4.687956,20.025445,31.954539,0.442291
90916.322,1.504702,35.560287,48.917861,19.929616,66.162118,74.309045,10.067811,21.03232,24.139437,86.2024,35.444981,60.133794,1.501906,5.424798,20.025413,32.071029,0.484631
90917.33,1.505966,34.663743,49.015745,20.081314,66.042515,74.374647,10.058822,21.027773,24.132115,86.20459,35.444584,60.912547,1.501889,6.359689,20.025189,31.99848,0.446645
90918.33,1.500552,34.276541,49.130699,19.922501,66.180602,74.145673,10.02875,21.055974,24.16117,86.198869,35.444867,61.544709,1.501901,6.21524,20.025349,32.06665,0.458277
90919.34,1.504433,34.257673,48.483296,19.901779,66.027731,73.965197,10.026074,21.084764,24.183936,86.197289,35.443436,61.958982,1.50184,6.134813,20.02454,32.117023,0.452883
90920.34,1.503896,34.682417,49.497189,19.717614,66.193736,73.84411,10.07252,21.097568,24.165943,86.203126,35.444528,61.990575,1.501887,7.072915,20.025157,32.238743,0.476325
90921.34,1.500129,35.137268,48.15283,20.066939,66.113139,73.895894,10.01851,21.098261,24.1909,86.201874,35.443866,61.837663,1.501859,6.566572,20.024783,32.101647,0.461773
90922.34,1.49939,35.667382,49.390017,19.814095,66.1068,73.963113,10.067746,21.058984,24.143258,86.199077,35.44403,61.462928,1.501866,6.476498,20.024876,32.225575,0.466359
90923.34,1.513837,36.098922,48.611962,20.099862,66.004005,73.828817,10.04842,21.102993,24.214682,86.209674,35.446518,60.991709,1.501971,7.607316,20.026281,32.106639,0.452874
90924.34,1.529279,36.352895,49.428553,19.993649,65.831191,73.896418,10.057696,21.17427,24.137196,86.205991,35.44556,60.535116,1.501931,14.807397,20.02574,32.14983,0.460451
90925.342,1.530005,36.399625,49.459419,20.038937,65.840608,73.694915,10.034937,21.289527,24.198999,86.212829,35.447326,60.186839,1.502005,21.807006,20.026738,32.11882,0.456641
90926.345,1.528623,36.344598,49.003415,19.998027,65.843413,73.852129,10.04942,21.370678,24.208234,86.211003,35.447263,59.901351,1.502003,28.360049,20.026702,32.147917,0.460789
90927.345,1.523082,36.122752,48.652673,19.918616,65.856506,73.950256,10.023368,21.386149,24.215169,86.21006,35.445619,59.798571,1.501933,34.432033,20.025773,32.193772,0.467563
90928.345,1.508867,36.096371,48.33939,19.957505,65.663041,74.08429,10.047412,21.355034,24.178051,86.203434,35.44556,59.583253,1.501931,37.05403,20.02574,32.17499,0.458595
90929.345,1.505627,34.981281,49.160444,20.073718,65.830532,73.99573,10.03915,21.265211,24.142963,86.20781,35.44664,60.38117,1.501976,37.699429,20.02635,32.115794,0.459744
90930.345,1.50321,34.454571,48.739289,19.888054,65.389911,73.951903,10.023169,21.124745,24.166969,86.200187,35.443704,61.009083,1.501852,38.289879,20.024691,32.221867,0.465317
90931.345,1.50336,34.026675,49.094292,19.945662,65.429966,73.618115,10.037029,20.990942,24.15199,86.202513,35.444697,61.748946,1.501894,38.405526,20.025253,32.205287,0.464742
90932.345,1.488321,34.24384,48.293366,20.029265,65.47129,73.33487,10.036263,20.96116,24.118046,86.200326,35.443013,62.030937,1.501823,36.415423,20.024301,32.185147,0.451413
90933.345,1.463566,34.297661,48.538595,19.694706,65.577,73.361981,10.042504,21.006157,24.169903,86.203958,35.444753,62.408644,1.501896,27.100813,20.025284,32.380031,0.481478
90934.345,1.46606,35.258215,49.629601,19.986149,65.4695,73.400757,10.049126,21.038278,24.144278,86.206815,35.445327,61.924935,1.501921,18.180768,20.025608,32.243345,0.46517
90935.345,1.460891,35.716691,48.937598,20.045958,65.772658,73.347918,10.043657,20.990214,24.132986,86.198631,35.442805,61.557679,1.501814,8.560998,20.024184,32.206117,0.461691
90936.345,1.455632,36.240808,49.10131,19.878675,65.709847,73.390524,10.05565,20.964454,24.111232,86.203794,35.444584,60.99752,1.501889,1.679487,20.025189,32.316226,0.45654
