Time (sec),Water Level (ft),Water Flowrate (GPM),House Steam Pressure (psig),Steam Pressure (psig),Inlet Water Temperature (C),Outlet Water Temperature (C),Makeup Temperature (C),Makeup Flowrate (L/min),Ambient Temperature (C),Ambient Pressure (kPa),Flow Setpoint (GPM),Flow Control Output (%),Level Setpoint (ft),Level Control Output (%),Steam Setpoint (psig),Steam Control Output (%),Tube-Side Pressure Drop (psig)
84981.598,1.504149,37.966235,53.994979,32.370281,33.400392,36.512482,10.031554,21.405516,24.079118,86.286682,37.548765,62.458567,1.501951,37.915372,32.542263,49.632092,0.476209
84982.603,1.504203,37.957128,53.809505,32.541738,33.334705,36.505811,10.038372,21.238817,24.0664,86.283933,37.547229,62.317021,1.501889,38.477897,32.540932,49.565334,0.48128
84983.613,1.501073,37.786979,54.361011,32.470706,33.44624,36.558886,10.051741,21.065561,24.066821,86.283531,37.54771,62.330007,1.501908,38.470267,32.541349,49.613196,0.478417
84984.614,1.492854,37.508399,53.788848,32.462439,33.366272,36.568626,10.052982,20.944555,24.067967,86.282481,37.547348,62.505171,1.501894,37.223574,32.541035,49.612677,0.486239
84985.614,1.458637,37.198363,53.806362,32.50076,33.411222,36.605096,10.032958,20.929383,24.097329,86.280018,37.547468,62.799177,1.501899,28.415962,32.541139,49.618633,0.469078
84986.614,1.435326,36.922418,54.452162,32.501875,33.267249,36.578353,10.044627,20.9669,24.13503,86.285159,37.548387,63.174333,1.501935,12.32798,32.541935,49.614245,0.474316
84987.62,1.435508,36.658219,52.85645,32.537005,33.3675,36.494665,10.031126,21.01823,24.063673,86.290244,37.549538,63.629214,1.501982,1.766708,32.542933,49.609324,0.47525
84988.62,1.437245,36.725872,53.924112,32.481592,33.385136,36.471643,10.048511,21.058413,24.035865,86.286175,37.547468,63.872393,1.501899,1.634353,32.541139,49.630168,0.477411
84989.62,1.439951,37.01105,54.156237,32.736874,33.386932,36.5908,10.046154,21.029192,23.996502,86.28652,37.547229,63.898549,1.501889,1.399393,32.540932,49.489472,0.475282
84990.62,1.44626,37.285296,54.001184,32.680546,33.488032,36.535033,10.021265,21.057591,24.071018,86.283944,37.546992,63.831952,1.50188,1.655832,32.540727,49.490961,0.487844
84991.63,1.462683,37.633326,54.263081,32.789941,33.454439,36.633083,10.035964,21.1636,24.049518,86.28417,37.546934,63.601536,1.501877,2.957346,32.540676,49.401888,0.487143
84992.63,1.460067,37.632927,53.992537,32.252053,33.453574,36.593033,10.046509,21.356954,24.034404,86.283913,37.545956,63.569801,1.501838,1.739396,32.539828,49.671739,0.48397
84993.63,1.475588,37.986811,54.093688,32.668969,33.574844,36.572331,10.038683,21.542831,24.037003,86.285527,37.546526,63.22425,1.501861,2.428235,32.540323,49.487026,0.492683
84994.63,1.492533,38.063574,53.924159,32.742645,33.523221,36.683474,9.959495,21.641347,24.041691,86.286137,37.547289,62.999792,1.501892,2.86991,32.540984,49.392024,0.455733
84995.63,1.498687,38.112788,54.024014,32.484356,33.443501,36.601612,10.013691,21.613293,24.122898,86.282679,37.545732,62.77205,1.501829,3.927383,32.539634,49.527926,0.456904
84996.63,1.498257,38.114006,54.316312,32.470826,33.420366,36.564217,10.023236,21.53082,24.073887,86.283086,37.546182,62.579725,1.501847,4.228497,32.540025,49.538992,0.475802
84997.63,1.498118,38.113133,53.484167,32.689607,33.429486,36.53214,10.002104,21.424527,24.040563,86.280203,37.546125,62.383231,1.501845,3.028847,32.539975,49.434847,0.480812
84998.63,1.497028,38.062889,53.788564,32.533772,33.449607,36.58909,10.045574,21.253195,24.129232,86.276542,37.545732,62.235542,1.501829,3.58647,32.539634,49.489937,0.479876
84999.63,1.490411,37.807932,54.1112,32.500823,33.506554,36.592537,10.055813,21.051617,24.121451,86.286539,37.548201,62.291911,1.501928,1.967283,32.541774,49.528378,0.486759
85000.63,1.502729,37.469008,54.014298,32.45738,33.476391,36.69244,10.054963,20.853144,24.065172,86.271232,37.543808,62.502806,1.501752,4.737285,32.537967,49.542222,0.483776
85001.638,1.512634,37.169344,54.346544,32.563826,33.453221,36.694475,10.080287,20.744972,24.076155,86.281371,37.546468,62.801231,1.501859,7.954805,32.540273,49.496819,0.481685
85002.639,1.510137,37.103895,54.524444,32.534894,33.462942,36.691034,10.040734,20.6874,24.036792,86.285219,37.546642,63.000723,1.501866,10.150128,32.540423,49.517324,0.471358
85003.639,1.513927,36.640975,53.35859,32.643372,33.455168,36.677421,10.024378,20.667906,24.056625,86.281868,37.5467,63.565774,1.501868,13.040956,32.540473,49.442665,0.479698
85004.639,1.515583,36.793358,53.55356,32.463036,33.446313,36.623722,10.051336,20.726611,24.094579,86.284384,37.548387,63.751223,1.501935,16.487936,32.541935,49.523954,0.475823
85005.64,1.517211,37.010635,54.33573,32.436949,33.435564,36.577306,10.036876,20.877542,24.088589,86.289718,37.549538,63.819667,1.501982,20.210492,32.542933,49.552766,0.485004
85006.64,1.518055,37.29344,53.368735,32.514678,33.503301,36.559042,10.049806,21.029485,24.067513,86.283122,37.547649,63.742429,1.501906,24.404503,32.541296,49.525098,0.487325
85007.64,1.519665,37.332762,53.662273,32.428336,33.473521,36.582673,10.033802,21.093644,24.05758,86.281867,37.547529,63.78703,1.501901,28.752137,32.541191,49.561959,0.473766
85008.64,1.51447,37.925507,53.9117,32.285436,33.429392,36.600318,10.037786,21.056776,24.122635,86.284408,37.548387,63.331866,1.501935,31.944915,32.541935,49.663199,0.478816
85009.648,1.516086,38.063999,53.238145,32.38718,33.363558,36.555488,10.046042,21.076457,24.075893,86.277098,37.545956,63.067734,1.501838,35.381439,32.539828,49.650628,0.487415
85010.648,1.518679,38.10947,54.225908,32.561148,33.424443,36.509533,10.049394,21.131463,23.970874,86.28019,37.546239,62.844861,1.50185,39.344254,32.540074,49.576511,0.479404
85011.648,1.515637,38.092884,54.049729,32.559674,33.332223,36.481558,10.028587,21.157897,24.049086,86.283271,37.546934,62.665822,1.501877,42.892678,32.540676,49.57418,0.492705
85012.648,1.506405,38.040661,53.849886,32.543672,33.410931,36.487594,10.032176,21.11193,24.058981,86.280205,37.546526,62.52438,1.501861,44.585966,32.540323,49.610686,0.473073
85013.648,1.490309,37.979458,53.19229,32.506475,33.396627,36.536588,10.032752,21.054671,24.042012,86.283594,37.547649,62.413095,1.501906,42.459998,32.541296,49.621118,0.483143
85014.654,1.477835,37.876011,54.222765,32.638806,33.398414,36.57284,10.039342,21.028958,24.029539,86.274568,37.544014,62.349353,1.501761,37.276154,32.538146,49.518528,0.493171
85015.654,1.465227,37.667458,53.423958,32.503561,33.438388,36.570477,10.022441,21.003288,23.999695,86.28848,37.548325,62.435197,1.501933,29.16075,32.541881,49.607476,0.478252
85016.654,1.457561,37.377219,53.735419,32.543848,33.287085,36.631452,10.038231,20.934661,24.102122,86.283365,37.546642,62.654481,1.501866,17.630221,32.540423,49.584303,0.491908
85017.654,1.46389,37.125605,53.910957,32.883854,33.417621,36.586967,10.036792,20.945367,24.053575,86.281572,37.545732,62.933294,1.501829,7.874855,32.539634,49.359132,0.460093
85018.654,1.455753,36.872806,54.077364,32.520155,33.417431,36.522762,10.021789,20.994329,24.044639,86.284294,37.547408,63.314461,1.501896,1.411478,32.541087,49.558797,0.475898
85019.654,1.455491,36.82789,53.620499,32.566967,33.563235,36.579325,10.067749,21.08018,24.068278,86.281458,37.547468,63.596543,1.501899,1.635258,32.541139,49.499479,0.47861
85020.654,1.456987,36.918372,54.42067,32.823302,33.493066,36.66314,10.05198,21.18497,24.045103,86.287605,37.547589,63.762587,1.501904,1.571982,32.541244,49.345477,0.48063
85021.654,1.455477,37.142555,53.759823,32.733653,33.612295,36.687128,10.048444,21.280684,24.024516,86.288142,37.548015,63.784192,1.501921,1.494768,32.541613,49.361144,0.483151
85022.654,1.454276,37.342822,54.307511,32.633466,33.520948,36.722411,10.027213,21.361291,24.057257,86.277268,37.544856,63.728314,1.501794,1.845706,32.538876,49.373764,0.481942
85023.654,1.455385,37.568484,53.978946,32.588965,33.567812,36.717388,10.03666,21.364935,24.059322,86.283957,37.547051,63.597895,1.501882,1.826,32.540778,49.384269,0.483242
85024.654,1.467238,37.608938,53.479212,32.694257,33.510334,36.67854,10.037192,21.305009,24.046269,86.284929,37.547408,63.548612,1.501896,2.178819,32.541087,49.32525,0.481235
85025.654,1.477606,37.716857,53.628755,32.582052,33.463531,36.689284,10.047184,21.191978,24.021377,86.280093,37.546125,63.43094,1.501845,3.003171,32.539975,49.365119,0.487586
85026.662,1.491853,37.801005,54.647363,32.326823,33.573709,36.577639,10.062896,21.028248,24.045506,86.28316,37.547589,63.295351,1.501904,3.579941,32.541244,49.503119,0.479545
85027.662,1.488375,37.894778,53.833542,32.564343,33.545787,36.61951,10.027568,20.964022,23.987934,86.277357,37.546012,63.119493,1.50184,3.010067,32.539877,49.420716,0.491341
85028.669,1.500944,37.956825,53.934835,32.362102,33.567642,36.644494,10.032843,20.963912,23.984212,86.280528,37.546012,62.942367,1.50184,3.430889,32.539877,49.532113,0.477701
85029.669,1.501376,37.962923,53.185865,32.517106,33.545092,36.636852,10.030526,20.957704,23.986249,86.281221,37.54717,62.798471,1.501887,3.829087,32.540881,49.473447,0.480516
85030.669,1.501596,38.039844,54.108774,32.69221,33.532519,36.642961,10.029526,20.880131,24.023876,86.28328,37.547468,62.587311,1.501899,3.837908,32.541139,49.366596,0.484588
85031.669,1.503096,38.06263,53.915087,32.226877,33.561572,36.627687,10.068613,20.883642,23.989165,86.282271,37.546526,62.392884,1.501861,3.736252,32.540323,49.629574,0.47839
85032.672,1.522222,37.978904,54.19442,32.649886,33.570757,36.671098,10.071517,20.996632,23.989649,86.28117,37.546758,62.291846,1.50187,8.088185,32.540524,49.410686,0.486515
85033.672,1.520812,37.763403,53.806272,32.47579,33.485119,36.719549,10.065465,21.153316,23.973319,86.27926,37.546125,62.328144,1.501845,13.324682,32.539975,49.487671,0.468501
85034.672,1.514663,37.684749,53.549613,32.430546,33.500984,36.708783,10.057511,21.237319,23.957866,86.28396,37.547289,62.338387,1.501892,17.175023,32.540984,49.525727,0.478697
85035.672,1.504956,37.282936,54.017,32.537779,33.506532,36.677571,10.094376,21.221263,24.014173,86.280899,37.546012,62.637995,1.50184,18.118123,32.539877,49.485886,0.490658
85036.672,1.501319,36.924832,53.753905,32.243562,33.468122,36.726314,10.107558,21.148817,23.955168,86.276225,37.54491,63.058638,1.501796,18.210081,32.538922,49.650505,0.466155
85037.672,1.511636,36.678339,53.745832,32.800456,33.524445,36.647328,10.095748,21.077552,23.977517,86.283648,37.547649,63.505052,1.501906,20.066877,32.541296,49.382447,0.471977
85038.672,1.510838,36.72593,53.256043,32.431689,33.438531,36.610274,10.077203,20.995499,23.994406,86.28361,37.546992,63.768216,1.50188,22.487267,32.540727,49.541647,0.481858
85039.672,1.513861,36.887833,53.627295,32.406533,33.466592,36.578295,10.07743,21.010979,23.985425,86.279689,37.5459,63.900638,1.501836,25.455742,32.53978,49.570038,0.466495
85040.672,1.515713,37.132636,52.994285,32.437173,33.492869,36.57476,10.088034,21.151241,23.963019,86.278933,37.547111,63.907322,1.501884,28.463588,32.540829,49.577433,0.489829
85041.672,1.514817,37.414512,54.67351,32.534301,33.492022,36.60178,10.081176,21.320026,23.969339,86.275183,37.544696,63.786067,1.501788,32.098278,32.538737,49.530501,0.4
